name,total,exact1,transposed1,tonalTransped1,inverted1,augmented1,retrograded1,rotated1,trInverted1,trAugmented1,trRetrograded1,exact08,transposed08,tonalTransped08,inverted08,augmented08,retrograded08,rotated08,trInverted08,trAugmented08,trRetrograded08,exact06,transposed06,tonalTransped06,inverted06,augmented06,retrograded06,rotated06,trInverted06,trAugmented06,trRetrograded06,unclassified
VaarwelBruidjeSchoon-exp-pattern3,12,41.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67
WatZagIkDaarVanVerre-exp-pattern1,22,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,77.27,0.00,0.00,0.00,9.09,0.00,0.00,0.00,0.00,0.00,4.55
WatZagIkDaarVanVerre-exp-pattern2,14,57.14,0.00,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.57
WatZagIkDaarVanVerre-exp-pattern3,14,71.43,0.00,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14
WatZagIkDaarVanVerre-exp-pattern4,18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.67,11.11,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11
WatZagIkDaarVanVerre-exp-pattern5,16,56.25,0.00,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00
ZolangDeBoomZalBloeien-exp-pattern1,35,17.14,8.57,11.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.86
ZolangDeBoomZalBloeien-exp-pattern2,22,36.36,54.55,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
ZolangDeBoomZalBloeien-exp-pattern3,15,20.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.67,40.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.33
ZolangDeBoomZalBloeien-exp-pattern4,22,4.55,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.18,54.55,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09
ZolangDeBoomZalBloeien-exp-pattern5,22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.73,54.55,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.55,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
